"source","search","url"
"github","tensorflow","https://api.github.com/repositories/166087915/contents/DeepLearning/Day2/4_meta/1_eager_intro.Rmd?ref=d66f530cfcbff0781cf22c08b8e20acdf2c3cdc6"
"github","tensorflow","https://api.github.com/repositories/106534209/contents/ch1-session_creation.Rmd?ref=ed2f5c42820b85cd00535dfdac92c5d403537331"
"github","tensorflow","https://api.github.com/repositories/84505121/contents/03-GettingStarted.Rmd?ref=fdf4618ffead4edd71c9b97e34d693926c271277"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/tensorboard.Rmd?ref=4c388831b04d886f1c8111ae0dd14dac58632e64"
"github","tensorflow","https://api.github.com/repositories/190318921/contents/content/post/2018-09-04-deboning-simple-linear-regression-output-in-tensorflow.Rmd?ref=0d0979447d8b93aef341cdfb2ce08818b392fb35"
"github","tensorflow","https://api.github.com/repositories/193542926/contents/DL_MNIST_KERAS_TF.Rmd?ref=942a33d6697b21a165fa5df97bb661cc8e4e214a"
"github","tensorflow","https://api.github.com/repositories/118235336/contents/05-data_analysis.Rmd?ref=6207b41ced665e4a2ce79320ffedf63fcd861c84"
"github","tensorflow","https://api.github.com/repositories/90932803/contents/docs/howto_variables.Rmd?ref=2dc2834c7d21603be8bb5cf0c30119aa651ef0e7"
"github","tensorflow","https://api.github.com/repositories/90932803/contents/docs/tutorial_mnist_pros.Rmd?ref=2dc2834c7d21603be8bb5cf0c30119aa651ef0e7"
"github","tensorflow","https://api.github.com/repositories/156991069/contents/sandbox.Rmd?ref=fa094985edee3b89f386b0b111d680c285d09568"
"github","tensorflow","https://api.github.com/repositories/90789946/contents/content/post/2018-08-04-how-to-load-a-pretrained-model-in-tensorflow.Rmd?ref=91ee5275f526998efc7b21e4a6dd278412eeb325"
"github","tensorflow","https://api.github.com/repositories/110286390/contents/2018_11_08_tensorflow_keras/intro-to-tensorflow-and-keras.Rmd?ref=7c9331f5f6f925089d7c0e68d9e25a2d4712a2f5"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/howto_summaries_and_tensorboard.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/howto_variables.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/147222611/contents/2018-02-04/deploy-tensorflow-models-walkthrough.Rmd?ref=f6c13a6a6e84d2d8a49f59f4c51ff77b6a9d7ec1"
"github","tensorflow","https://api.github.com/repositories/147222611/contents/2018-07-29/deploy-tensorflow-models-walkthrough.Rmd?ref=f6c13a6a6e84d2d8a49f59f4c51ff77b6a9d7ec1"
"github","tensorflow","https://api.github.com/repositories/172538370/contents/r-and-python.Rmd?ref=5729d9e397b50ccd43bbf18591898fdf8d6626dc"
"github","tensorflow","https://api.github.com/repositories/111009755/contents/site/blog/countering-bean-counting-commits/countering-bean-counting-commits.Rmd?ref=c68dc04a47e02bc3bb1365e58b8b61d2f8f1b6f4"
"github","tensorflow","https://api.github.com/repositories/111009755/contents/site/www/blog/countering-bean-counting-commits/countering-bean-counting-commits.Rmd?ref=c68dc04a47e02bc3bb1365e58b8b61d2f8f1b6f4"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/index.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/keras/articles/why_use_keras.Rmd?ref=ec3ee4a1d7277954b7c22d50d02b703c65a281b4"
"github","tensorflow","https://api.github.com/repositories/80643958/contents/vignettes/tools.Rmd?ref=707427fa1f8e192e662b209e63fb962e99ba8fbf"
"github","tensorflow","https://api.github.com/repositories/157815959/contents/introduction.Rmd?ref=eda3e9f3e9e27824d6a9af16440a60183ccdf5ac"
"github","tensorflow","https://api.github.com/repositories/98362639/contents/tutorials/edward_unsupervised_learning.Rmd?ref=f168cc20c0485b8e055ba4109faff77121c50b77"
"github","tensorflow","https://api.github.com/repositories/92737154/contents/content/post/2018-05-16-eRum2018.Rmd?ref=418b84da035f7238b1373042d531be1487babccc"
"github","tensorflow","https://api.github.com/repositories/203452207/contents/Talks/03_introduction_to_keras_2.Rmd?ref=c75bc7d06d2232cc44e8102758ffb2640d6384c7"
"github","tensorflow","https://api.github.com/repositories/156926195/contents/R-package/index.Rmd?ref=42955971627f4e22352c1aacd81489e2c722c6c8"
"github","tensorflow","https://api.github.com/repositories/85732721/contents/vignettes/sgmcmc.Rmd?ref=20fc05f9c8643bca6283b07d9a929a1b73219d8e"
"github","tensorflow","https://api.github.com/repositories/44904175/contents/20170131_AV_learning_path.Rmd?ref=248bf81d65dec3046bfd835ee72c357b41b26641"
"github","tensorflow","https://api.github.com/repositories/90932803/contents/docs/tutorial_tensorflow_mechanics.Rmd?ref=2dc2834c7d21603be8bb5cf0c30119aa651ef0e7"
"github","tensorflow","https://api.github.com/repositories/137502147/contents/attention/notes.Rmd?ref=501018235f6b6ddf75726b9bc6b41d243bbe6211"
"github","tensorflow","https://api.github.com/repositories/77173598/contents/readme.Rmd?ref=f420c5e70217157ded76a65a2b16d46cad8b01ba"
"github","tensorflow","https://api.github.com/repositories/81725299/contents/content/blog/2017-06-05-keras.Rmd?ref=62867ac1db47bd58c3e66befb0ee4d941a4a5d13"
"github","tensorflow","https://api.github.com/repositories/122551002/contents/tensorflow-commit-log/tensorflow_emails.Rmd?ref=a4a0f85defc1003bb76ac167097da0818e8561c1"
"github","tensorflow","https://api.github.com/repositories/164615767/contents/why-tf-eager-matters.Rmd?ref=2a0292af6e11d864f29f8f0ba0a7cc50219dfa9d"
"github","tensorflow","https://api.github.com/repositories/108703199/contents/TensorFlow/TensorFlow.Rmd?ref=cc9de3704fc2a9f2f5d2aacbe97c3be5f5c59e8d"
"github","tensorflow","https://api.github.com/repositories/127571072/contents/projects.Rmd?ref=949b4ad33ac639ca2a7135e8bc59a31af3bcbefc"
"github","tensorflow","https://api.github.com/repositories/117553421/contents/inst/doc/introduction.Rmd?ref=f5670080b2bca4f69b7caddc2b9a02b934780c24"
"github","tensorflow","https://api.github.com/repositories/117553421/contents/vignettes/introduction.Rmd?ref=f5670080b2bca4f69b7caddc2b9a02b934780c24"
"github","tensorflow","https://api.github.com/repositories/97647935/contents/inst/doc/nn.Rmd?ref=0b5001528c1c7d8c1946f7cba360c6f67e014da3"
"github","tensorflow","https://api.github.com/repositories/97647935/contents/vignettes/nn.Rmd?ref=0b5001528c1c7d8c1946f7cba360c6f67e014da3"
"github","tensorflow","https://api.github.com/repositories/127380662/contents/1/5_Boston_nn/1_DLWR_setup/DLWR_setup.Rmd?ref=525c39e749f4c76d25c77aea15bcccd58be94e89"
"github","tensorflow","https://api.github.com/repositories/110202024/contents/2017-11-08_MachineLearning.Rmd?ref=195a55eb27fb270394ed9cd3256322bfe927f97e"
"github","tensorflow","https://api.github.com/repositories/90932803/contents/docs/tutorial_mnist_beginners.Rmd?ref=2dc2834c7d21603be8bb5cf0c30119aa651ef0e7"
"github","tensorflow","https://api.github.com/repositories/97729610/contents/ML_Modeling/tensorflow/tensorflow-mnist.Rmd?ref=3f6bbc7052766e5e31809d626d2d675b62606adc"
"github","tensorflow","https://api.github.com/repositories/53218683/contents/inst/doc/summary.Rmd?ref=d0e41e9921f3203a2f8d7e7ff83ae5d4dff1845d"
"github","tensorflow","https://api.github.com/repositories/53218683/contents/vignettes/summary.Rmd?ref=d0e41e9921f3203a2f8d7e7ff83ae5d4dff1845d"
"github","tensorflow","https://api.github.com/repositories/85732721/contents/vignettes/nn.Rmd?ref=c2c1771208a387cd48eff6d9112b49d5e3c72e33"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/tutorial_mnist_pros.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/130514145/contents/Results.Rmd?ref=aa896f8be7b42463e84f2b51efd78cd5e7cce210"
"github","tensorflow","https://api.github.com/repositories/84505121/contents/cs101-project.Rmd?ref=fdf4618ffead4edd71c9b97e34d693926c271277"
"github","tensorflow","https://api.github.com/repositories/89250753/contents/keras_tutorial.Rmd?ref=3f787c0e11a5d3a01f914fe0e3cd948dfe71de79"
"github","tensorflow","https://api.github.com/repositories/21607275/contents/docs/user/700-publishing.Rmd?ref=dbd5795159a949175e8d29fd21fb5ea779400822"
"github","tensorflow","https://api.github.com/repositories/149539749/contents/_01-Machine%20Learning%20in%20genomics.Rmd?ref=a8fc46535fd5b06ef3216273b426506d8a065210"
"github","tensorflow","https://api.github.com/repositories/204491224/contents/README.Rmd?ref=98598ff0573ceb151362626b50177f5746b1d44b"
"github","tensorflow","https://api.github.com/repositories/11613998/contents/teaching/biostatm280-2018winter/slides/16-nn/nn2.Rmd?ref=16e376fb5b42b2e0a67adf1c166d85c5016aae6b"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/eager_guide.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
"github","tensorflow","https://api.github.com/repositories/90789946/contents/content/post/2017-08-01-getting-started-with-tensorflow-in-r.Rmd?ref=26e795439a74cc35458253171fef0ea656bb43b7"
"github","tensorflow","https://api.github.com/repositories/73758247/contents/vignettes/analyses/eight_schools.Rmd?ref=fd8bb770f5e94fd0948668a14286586a034e46d6"
"github","tensorflow","https://api.github.com/repositories/122995230/contents/Assignment1.Rmd?ref=8bfee0ee1b3ebb330a22e9288912a5d3abd77feb"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/inst/doc/eager_guide.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/vignettes/eager_guide.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/174017008/contents/Publications/RStudio_tfblog_2019_04_16/README.Rmd?ref=b7ea4a0ca9457878d11e95af58fe5650bace538a"
"github","tensorflow","https://api.github.com/repositories/168872719/contents/keras-tutorial/pres.Rmd?ref=3af3601a99a56c15b33b75157f638205372f15fc"
"github","tensorflow","https://api.github.com/repositories/203452207/contents/README.Rmd?ref=0f05cbd21adf5d989583e6ee50cbfbc4dd94b495"
"github","tensorflow","https://api.github.com/repositories/72984789/contents/load_vgg16/VGG16.Rmd?ref=18a8fd88c460d19b6117d570ff9bce0f3c04756b"
"github","tensorflow","https://api.github.com/repositories/181209000/contents/post/post-2019-07-20-10-00-18.Rmd?ref=9a715e727cb80e5840b3f077bab8e2aa06ba17fc"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/tutorial_tensorflow_mechanics.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/141964750/contents/project.Rmd?ref=9d45d5d945fcd4a64a8b51579f79b1217438a318"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/dataset_api.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/90789946/contents/content/post/2017-08-03-running-tensorboard-on-windows.Rmd?ref=26e795439a74cc35458253171fef0ea656bb43b7"
"github","tensorflow","https://api.github.com/repositories/96801748/contents/projects/clonealign/vignettes/introduction_to_clonealign.Rmd?ref=9ca91516da4535d4dd0af75e1805742b31d5ad7b"
"github","tensorflow","https://api.github.com/repositories/11613998/contents/teaching/biostatm280-2019winter/slides/15-nn/nn2.Rmd?ref=fc3033662f9ed89a84d7b16cfaf2e80874ba024c"
"github","tensorflow","https://api.github.com/repositories/32454397/contents/Wiki/Python/python_keras.Rmd?ref=4406fc729b594d2103bb8fc01c1fa2b519b751e1"
"github","tensorflow","https://api.github.com/repositories/128686434/contents/RNN.Rmd?ref=66494535d3104d572337c365a59ad255f38526d1"
"github","tensorflow","https://api.github.com/repositories/45578010/contents/deeplearning_with_R_ec2_setup.Rmd?ref=f19d80326ee76d67bfb1555d789e2fed3b24e867"
"github","tensorflow","https://api.github.com/repositories/137372829/contents/content/post/2018-07-02-data-science-internship-week-2-the-uh-s-and-ah-s.rmd?ref=5cd05c425dd006d256d2c90989a2dc33e7ef046a"
"github","tensorflow","https://api.github.com/repositories/104753379/contents/data-raw/.deprecated.gaussMixture.Rmd?ref=5e4e6efe6a6749b3a83e1e162aa1021443b3f3e6"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/tutorial_mnist_beginners.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/98362639/contents/getting_started/edward_getting_started.Rmd?ref=f168cc20c0485b8e055ba4109faff77121c50b77"
"github","tensorflow","https://api.github.com/repositories/159239089/contents/introduction.Rmd?ref=3b7afc2944247dbc75092d799526ec39738f7e89"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/input_functions.Rmd?ref=4c388831b04d886f1c8111ae0dd14dac58632e64"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/tfdatasets/articles/introduction.Rmd?ref=98f55b3cb9a1be1d24f51fc99a728d409a498b95"
"github","tensorflow","https://api.github.com/repositories/180941831/contents/README.Rmd?ref=d539f4a576d5eeb7a4c85d8c991fc4ceb7c7bfc5"
"github","tensorflow","https://api.github.com/repositories/112531736/contents/README.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-09-10-eager-style-transfer/eager-style-transfer.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/142597866/contents/finalText/project.Rmd?ref=a3367226297bc0067da1aff8822e624d052dc62e"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/contributing.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/84505121/contents/01-UsefulResources.Rmd?ref=fdf4618ffead4edd71c9b97e34d693926c271277"
"github","tensorflow","https://api.github.com/repositories/177712746/contents/titanic/titanic_visualization.Rmd?ref=03176f4a5848dd6488a32841dd5b34147209dfa4"
"github","tensorflow","https://api.github.com/repositories/80643958/contents/vignettes/saving_serializing.Rmd?ref=bf840fa163de712354efaff9f9daaadd3f9b5e8d"
"github","tensorflow","https://api.github.com/repositories/80643958/contents/vignettes/eager_guide.Rmd?ref=cc26aefe646638407d4be3d5c9d6f0ff9cfbb34f"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/examples/index.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/181528712/contents/immunotherapy/README.Rmd?ref=f0a46975e7f33e01064c3606530c49f1165ccf42"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/keras/articles/tools.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/81725299/contents/content/blog/2017-06-08-keras-no-ubuntu.Rmd?ref=62867ac1db47bd58c3e66befb0ee4d941a4a5d13"
"github","tensorflow","https://api.github.com/repositories/124702905/contents/educational-final/modelling.Rmd?ref=ec8758f6e70de27d8c4f6db952809f42087a7d03"
"github","tensorflow","https://api.github.com/repositories/124702905/contents/modelling-public.Rmd?ref=ec8758f6e70de27d8c4f6db952809f42087a7d03"
"github","tensorflow","https://api.github.com/repositories/72362431/contents/vignettes/troubleshooting.Rmd?ref=fddc0e325c48f0205b5d026fe6e2a19bc1c65a8a"
"github","tensorflow","https://api.github.com/repositories/106957224/contents/content/post/intro-to-tfestimators.Rmd?ref=0aaa6c5fef8eaa3de909cc70b088904619ea5b94"
"github","tensorflow","https://api.github.com/repositories/121284256/contents/Rmd/tensorflow-y-r.Rmd?ref=c7781900948177a5abfec2a306997ce944c69766"
"github","tensorflow","https://api.github.com/repositories/185884771/contents/README.Rmd?ref=5bf88ced6fbe16abcd0cafe7ddf9a4eb4c2a6935"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/guide_keras.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
"github","tensorflow","https://api.github.com/repositories/154148032/contents/content/Miscellaneous/2019-04-02-chapter-9-up-and-running-with-tensorflow.Rmd?ref=5163a1feae08f9f29c587c901154bd40e0da2ffd"
"github","tensorflow","https://api.github.com/repositories/151081234/contents/20190327_emr/index.Rmd?ref=52b4f7f3256637c5deb93416e0ea91e73b065d4d"
"github","tensorflow","https://api.github.com/repositories/82330861/contents/vignettes/deployment.Rmd?ref=afd251e3e3a3b73ed3a5232ca7c1c5a71ccd1e4e"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/inst/doc/guide_keras.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/vignettes/guide_keras.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/34695717/contents/_source/2017-01-08-udacity-deep-learning-02.Rmd?ref=65c70e9e655f800053981137285684ae00faa4f6"
"github","tensorflow","https://api.github.com/repositories/143330460/contents/vignette/test_tensorflow.Rmd?ref=0b0d210f33d22dd74951987efd65bac07b011c4b"
"github","tensorflow","https://api.github.com/repositories/150093941/contents/4_meta/1_eager_intro.Rmd?ref=ab48d5816980a325d61ef996387807f01148f1e1"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/tensorflow_layers.Rmd?ref=4c388831b04d886f1c8111ae0dd14dac58632e64"
"github","tensorflow","https://api.github.com/repositories/169133285/contents/vignettes/python.Rmd?ref=fd88fbe2d95a0f417a7fae4f188acdeb99691798"
"github","tensorflow","https://api.github.com/repositories/106594574/contents/Rstudio2018/index.Rmd?ref=21886b3f5d46e3952137c563797056288414204f"
"github","tensorflow","https://api.github.com/repositories/105773021/contents/vignettes/introduction.Rmd?ref=c6fc59ba2387b16789fe86a1885b9317a2a61be8"
"github","tensorflow","https://api.github.com/repositories/95406504/contents/index.Rmd?ref=9f4607790cc170dbeb1baae7c9f1cf6ab041fbbe"
"github","tensorflow","https://api.github.com/repositories/174968854/contents/Instructions_installation/installation_instructions.Rmd?ref=57efbb2a6132e29ad37ed98ffad88fe0a1b6bfce"
"github","tensorflow","https://api.github.com/repositories/93975018/contents/analysis/keras-cntk-benchmark.Rmd?ref=5b95f4640f371e0b532f0a14f6bb05466f41eef1"
"github","tensorflow","https://api.github.com/repositories/73462163/contents/NLP_ML.Rmd?ref=e45291799ee63d77d4684a3b8c649bedace2577a"
"github","tensorflow","https://api.github.com/repositories/143641107/contents/content/post/2018-07-12_mcubed_mlsummit_data2day.Rmd?ref=18151ccf7c8a07076f486822005dce4b7bf96950"
"github","tensorflow","https://api.github.com/repositories/143641107/contents/public/post/2018-07-12_mcubed_mlsummit_data2day.Rmd?ref=18151ccf7c8a07076f486822005dce4b7bf96950"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/inst/doc/dataset_api.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/vignettes/dataset_api.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/117451668/contents/content/post/2019-01-25-tensorflow-and-keras-with-r.Rmd?ref=351e783fef5d3302fb7f9a38bdba6475ce94bf51"
"github","tensorflow","https://api.github.com/repositories/126681311/contents/MonashThesis-master/00-acknowledge.Rmd?ref=c8a23daa2000554bd4c51f24d2be0abbea56722c"
"github","tensorflow","https://api.github.com/repositories/143388850/contents/content/post/Learning-Tensorflow.Rmd?ref=efe33af9d08993ee2e0d2af9d708df9b930d719d"
"github","tensorflow","https://api.github.com/repositories/102989456/contents/keras.Rmd?ref=8054c65019674f06c030e3b178ae534e53fa9417"
"github","tensorflow","https://api.github.com/repositories/139682637/contents/Tensorflow%20%E2%80%93%20Basics%20Part%201%20Exercises.Rmd?ref=9f303ee93ec7fb71db872b7bf087b2ce1b0c242c"
"github","tensorflow","https://api.github.com/repositories/139682637/contents/Tensorflow%20-%20Basics%20Part%202%20Exercises%20(1-2).Rmd?ref=fdf2ee8046295b764abdac25519787b3d7a4b3af"
"github","tensorflow","https://api.github.com/repositories/140194223/contents/vignettes/introduction-to-cellassign.Rmd?ref=efa11e10c81c200b3c2cc2dd2f8f2f2b6358b452"
"github","tensorflow","https://api.github.com/repositories/139915180/contents/TF_Neural_Net_Keras.Rmd?ref=6a361f81f078a2c5c55674f88ab1aad57027f6b8"
"github","tensorflow","https://api.github.com/repositories/21607275/contents/docs/user/index.Rmd?ref=0ad40ab51fc73da1ccb6e358e9038536dddf8b9d"
"github","tensorflow","https://api.github.com/repositories/146280939/contents/finistr2018_website/atelier2_introduction.Rmd?ref=0326c8621f9b5d77305e5849af52a8092570c666"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/tensorboard.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/147222611/contents/2019-05-29/introduction-to-deep-learning.Rmd?ref=730800a94f965d84825d9fab298599df00f7df02"
"github","tensorflow","https://api.github.com/repositories/86976183/contents/ch02_basics/Concept01_defining_tensors.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/142182284/contents/vignettes/key-concepts.Rmd?ref=e2675e73deb8501f9d98c6c5fa3a76c852dd03ac"
"github","tensorflow","https://api.github.com/repositories/127380662/contents/1/1_DLWR_setup/DLWR_setup.Rmd?ref=525c39e749f4c76d25c77aea15bcccd58be94e89"
"github","tensorflow","https://api.github.com/repositories/186728083/contents/B_Execution_Stricte.Rmd?ref=d9ec421f90325975a25446ef420e9fb60ba2c510"
"github","tensorflow","https://api.github.com/repositories/170236477/contents/rstudio_conf_2019/conf_tensorflow_training_day2-master/4_meta/1_eager_intro.Rmd?ref=5225f3edc2f7a5d2b51b303f60227a1c0d9f697e"
"github","tensorflow","https://api.github.com/repositories/96329357/contents/analysis/deeplearning_cpu_gpu_benchmarks.Rmd?ref=08adcf499e9859db790a569716454391f450db13"
"github","tensorflow","https://api.github.com/repositories/199289635/contents/content/class/13-class.Rmd?ref=15edd43dd17048ddd9586d0214ffab1aadbc05e1"
"github","tensorflow","https://api.github.com/repositories/149396205/contents/ReadMe.rmd?ref=fd408f658ada55d9c75a38cd2f68c4d9b40bdd2c"
"github","tensorflow","https://api.github.com/repositories/140809878/contents/keras.Rmd?ref=d6efe41ea5167e53972916da25ed5b0d48cef37f"
"github","tensorflow","https://api.github.com/repositories/158486416/contents/ic.Rmd?ref=43fc1a6e693babcfd16f72201c41b9c3f0cec964"
"github","tensorflow","https://api.github.com/repositories/162921614/contents/R/posts/LeNet_in_Keras.Rmd?ref=036984db3899eceb2ba8548d02da882360a4419b"
"github","tensorflow","https://api.github.com/repositories/96801748/contents/projects/cellassign/vignettes/introduction-to-cellassign.Rmd?ref=a7d1cf99b63ed6b1de97ef1df3980d11adde496f"
"github","tensorflow","https://api.github.com/repositories/80643958/contents/vignettes/guide_keras.Rmd?ref=66aa30164a2821d70cef3925cc7bad6956afd3aa"
"github","tensorflow","https://api.github.com/repositories/115436421/contents/README.Rmd?ref=5a9e0dc7517214c39f72d65a9c021f2e49a5732a"
"github","tensorflow","https://api.github.com/repositories/138431355/contents/TF_Core_Regression.Rmd?ref=0fe4752122902d8800a7984c538c8abb6b597726"
"github","tensorflow","https://api.github.com/repositories/112361952/contents/vignettes/python_dependencies.Rmd?ref=8a84b9b971344d0784fc6840060944434e661334"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/cloudml/articles/deployment.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2019-06-05-uncertainty-estimates-tfprobability/uncertainty_tfprobability.Rmd?ref=d16b580046e2f0364c4b0767bca2cac00e241fcc"
"github","tensorflow","https://api.github.com/repositories/193734691/contents/poster/poster.Rmd?ref=bdad1a2b90e7e0bec61472f92d1f5a71fa3c4f76"
"github","tensorflow","https://api.github.com/repositories/134086300/contents/Greta_demo_MCMC_TF.Rmd?ref=e3ff83451caa299467ef95d08935881b7a8869e5"
"github","tensorflow","https://api.github.com/repositories/170726240/contents/vignettes/hamiltonian_monte_carlo.Rmd?ref=daa3a89e7912c6984b552a41de8866521f933d56"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/examples/tensorflow_layers.Rmd?ref=4c388831b04d886f1c8111ae0dd14dac58632e64"
"github","tensorflow","https://api.github.com/repositories/156676102/contents/fc181031_mnist_seq_keras.Rmd?ref=80f68849e3375740fe61c850cfc9beda58de0ac0"
"github","tensorflow","https://api.github.com/repositories/131041040/contents/inst/doc/onnx_model_zoo.Rmd?ref=46e5c9e864b05711a731eda02d541205c8fff2e6"
"github","tensorflow","https://api.github.com/repositories/131041040/contents/vignettes/onnx_model_zoo.Rmd?ref=46e5c9e864b05711a731eda02d541205c8fff2e6"
"github","tensorflow","https://api.github.com/repositories/55408738/contents/tensorflow%20R%E5%8C%85/tensorflowR.Rmd?ref=395238d631ffbc222751a53853de56ebc618c043"
"github","tensorflow","https://api.github.com/repositories/114137764/contents/inst/notebooks/tensorflow/MNIST_for_ML-beginners.Rmd?ref=fb985942bed2499676ffeefa377b097b75138e9d"
"github","tensorflow","https://api.github.com/repositories/86976183/contents/ch02_basics/Concept02_evaluating_ops.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/111617034/contents/TF_Keras.Rmd?ref=6444414f6925fe52bb0211bcf5152ca45010a540"
"github","tensorflow","https://api.github.com/repositories/111617034/contents/TF_Neural_Net_Keras.Rmd?ref=6444414f6925fe52bb0211bcf5152ca45010a540"
"github","tensorflow","https://api.github.com/repositories/72984789/contents/simple/MatrixMultiplication.Rmd?ref=18a8fd88c460d19b6117d570ff9bce0f3c04756b"
"github","tensorflow","https://api.github.com/repositories/156973783/contents/hugo/content/ml.Rmd?ref=972a7db5b4c413d2929d91f7a9379c1d665d99fe"
"github","tensorflow","https://api.github.com/repositories/156973783/contents/articles/ml.Rmd?ref=a61916a846ba9894bb773283186943e812658c79"
"github","tensorflow","https://api.github.com/repositories/121278236/contents/misc.Rmd?ref=c78655668a200ce7622701490465e499f7210b25"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/keras/articles/saving_serializing.Rmd?ref=85aea462cc59b3f26dfb7a00a46015044df90ec4"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/keras/articles/eager_guide.Rmd?ref=87117479b27e43378c2312e37cdd2113b947a1e6"
"github","tensorflow","https://api.github.com/repositories/70485768/contents/06_aprendizaje_supervisado/sesion.Rmd?ref=29e9c9f5d971f0a57c854fe241a4c04d4da9898f"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-07-30-attention-layer/attention-layer.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/156973783/contents/articles/learning_tensorflow.Rmd?ref=a61916a846ba9894bb773283186943e812658c79"
"github","tensorflow","https://api.github.com/repositories/11613998/contents/teaching/biostatm280-2019winter/hw/hw4/hw4.Rmd?ref=183c5220d23ccb6c93b782519ab552aeafd444aa"
"github","tensorflow","https://api.github.com/repositories/50194675/contents/demo_project.Rmd?ref=cbbeb4123ddc1cce0a8f07181fc27a8f455a2a20"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-09-20-eager-pix2pix/eager-pix2pix.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
